StudentId,Courseld,PaymentDate,PaymentNo,PaymentAmount
2154,189,1/7/2018,2,13188
2154,189,1/8/2018,3,13188
2154,189,1/9/2018,4,13188
2156,1,1/3/2017,1,6015
2156,1,1/4/2017,2,6015
2156,1,1/5/2017,3,6015
2156,1,1/6/2017,4,6015
2156,1,1/7/2017,5,6015
2156,1,1/8/2017,6,6015
2156,1,1/9/2017,7,6015
2157,8,1/6/2017,1,15595
2157,8,1/7/2017,2,15595
2157,8,1/8/2017,3,15595
2158,10,1/5/2017,1,4679
2158,10,1/6/2017,2,4679
2158,10,1/7/2017,3,4679
2158,10,1/8/2017,4,4679
2158,10,1/9/2017,5,4679
2158,10,1/10/2017,6,4679
2158,10,1/11/2017,7,4679
2158,10,1/12/2017,8,4679
2158,10,1/1/2018,9,4679
2158,10,1/2/2018,10,4679
2162,10,1/5/2017,1,4253
2162,10,1/6/2017,2,4253
2162,10,1/7/2017,3,4253
2162,10,1/8/2017,4,4253
2162,10,1/9/2017,5,4253
2162,10,1/10/2017,6,4253
2162,10,1/11/2017,7,4253
2162,10,1/12/2017,8,4253
2162,10,1/1/2018,9,4253
2162,10,1/2/2018,10,4253
2162,10,1/3/2018,11,4253
2166,47,1/11/2016,1,1470
2166,47,1/12/2016,2,1470
2166,47,1/1/2017,3,1470
2166,47,1/2/2017,4,1470
2166,47,1/3/2017,5,1470
2166,47,1/4/2017,6,1470
2166,47,1/5/2017,7,1470
2166,47,1/6/2017,8,1470
2166,47,1/7/2017,9,1470
2166,47,1/8/2017,10,1470
2166,47,1/9/2017,11,1470
2166,47,1/10/2017,12,1470
2166,47,1/11/2017,13,1470
2166,47,1/12/2017,14,1470
2166,47,1/1/2018,15,1470
2169,75,1/6/2014,1,4261
2169,75,1/7/2014,2,4261
2169,75,1/8/2014,3,4261
2169,75,1/9/2014,4,4261
2169,75,1/10/2014,5,4261
2169,75,1/11/2014,6,4261
2169,75,1/12/2014,7,4261
2170,251,1/7/2018,1,1989
2170,251,1/8/2018,2,1989
2170,251,1/9/2018,3,1989
2170,251,1/10/2018,4,1989
2170,251,1/11/2018,5,1989
2170,251,1/12/2018,6,1989
2172,3,1/12/2017,1,4562
2172,3,1/1/2018,2,4562
2172,3,1/2/2018,3,4562
2172,3,1/3/2018,4,4562
2172,3,1/4/2018,5,4562
2172,3,1/5/2018,6,4562
2172,3,1/6/2018,7,4562
2172,3,1/7/2018,8,4562
2172,3,1/8/2018,9,4562
2172,3,1/9/2018,10,4562
2172,3,1/10/2018,11,4562
2172,3,1/11/2018,12,4562
2175,34,1/2/2017,1,1382
2175,34,1/3/2017,2,1382
2175,34,1/4/2017,3,1382
2175,34,1/5/2017,4,1382
2175,34,1/6/2017,5,1382
2179,1,1/3/2017,1,6684
2179,1,1/4/2017,2,6684
2179,1,1/5/2017,3,6684
2179,1,1/6/2017,4,6684
2179,1,1/7/2017,5,6684
2179,1,1/8/2017,6,6684
2179,1,1/9/2017,7,6684
2183,2,1/7/2017,1,3237
2183,137,1/3/2018,1,2237
2183,2,1/8/2017,2,3237
2183,137,1/4/2018,2,2237
2183,2,1/9/2017,3,3237
2183,137,1/5/2018,3,2237
2183,2,1/10/2017,4,3237
2183,137,1/6/2018,4,2237
2183,2,1/11/2017,5,3237
2183,137,1/7/2018,5,2237
2183,2,1/12/2017,6,3237
2183,137,1/8/2018,6,2237
2183,2,1/1/2018,7,3237
2183,137,1/9/2018,7,2237
2183,2,1/2/2018,8,3237
2183,137,1/10/2018,8,2237
2183,2,1/3/2018,9,3237
2183,137,1/11/2018,9,2237
2183,2,1/4/2018,10,3237
2183,137,1/12/2018,10,2237
2183,2,1/5/2018,11,3237
2183,2,1/6/2018,12,3237
2183,2,1/7/2018,13,3237
2184,78,1/3/2014,1,2237
2184,129,1/4/2018,1,2513
2184,525,1/10/2019,1,7734
2184,78,1/4/2014,2,2237
2184,129,1/5/2018,2,2513
2184,525,1/11/2019,2,7734
2184,78,1/5/2014,3,2237
2184,129,1/6/2018,3,2513
2184,525,1/12/2019,3,7734
2184,78,1/6/2014,4,2237
2184,129,1/7/2018,4,2513
2184,525,1/1/2020,4,7734
2184,78,1/7/2014,5,2237
2184,129,1/8/2018,5,2513
2184,525,1/2/2020,5,7734
2184,78,1/8/2014,6,2237
2184,525,1/3/2020,6,7734
2184,78,1/9/2014,7,2237
2184,525,1/4/2020,7,7734
2184,78,1/10/2014,8,2237
2184,78,1/11/2014,9,2237
2184,78,1/12/2014,10,2237
2184,78,1/1/2015,11,2237
2184,78,1/2/2015,12,2237
2186,2,1/7/2017,1,3956
2186,2,1/8/2017,2,3956
2186,2,1/9/2017,3,3956
2186,2,1/10/2017,4,3956
2186,2,1/11/2017,5,3956
2186,2,1/12/2017,6,3956
2186,2,1/1/2018,7,3956
2186,2,1/2/2018,8,3956
2186,2,1/3/2018,9,3956
2186,2,1/4/2018,10,3956
2186,2,1/5/2018,11,3956
2190,34,1/2/2017,1,2997
2190,34,1/3/2017,2,2997
2190,34,1/4/2017,3,2997
2190,34,1/5/2017,4,2997
2190,34,1/6/2017,5,2997
2190,34,1/7/2017,6,2997
2190,34,1/8/2017,7,2997
2190,34,1/9/2017,8,2997
2190,34,1/10/2017,9,2997
2190,34,1/11/2017,10,2997
2190,34,1/12/2017,11,2997
2191,128,1/8/2018,1,2985
2191,128,1/9/2018,2,2985
2191,128,1/10/2018,3,2985
2191,128,1/11/2018,4,2985
2191,128,1/12/2018,5,2985
2191,1215454646,1/1/2019,6,2985
2191,128,1/2/2019,7,2985
2191,128,1/3/2019,8,2985
2195,34,1/2/2017,1,2748
2195,34,1/3/2017,2,2748
2195,34,1/4/2017,3,2748
2195,34,1/5/2017,4,2748
2195,34,1/6/2017,5,2748
2195,34,1/7/2017,6,2748
2195,34,1/8/2017,7,2748
2195,34,1/9/2017,8,2748
2195,34,1/10/2017,9,2748
2195,34,1/11/2017,10,2748
2195,34,1/12/2017,11,2748
2195,34,1/1/2018,12,2748
2205,3,1/12/2017,1,6154
2205,3,1/1/2018,2,6154
2205,3,1/2/2018,3,6154
2205,3,1/3/2018,4,6154
2205,3,1/4/2018,5,6154
2205,3,1/5/2018,6,6154
2205,3,1/6/2018,7,6154
2205,3,1/7/2018,8,6154
2207,122,1/3/2018,1,5143
2207,122,1/4/2018,2,5143
2207,122,1/5/2018,3,5143
2207,122,1/6/2018,4,5143
2207,122,1/7/2018,5,5143
2207,122,1/8/2018,6,5143
2207,122,1/9/2018,7,5143
2207,122,1/10/2018,8,5143
2207,122,1/11/2018,9,5143
2207,122,1/12/2018,10,5143
2207,122,1/1/2019,11,5143
2207,122,1/2/2019,12,5143
2209,1,1/3/2017,1,3005
2209,1,1/4/2017,2,3005
2209,1,1/5/2017,3,3005
2209,1,1/6/2017,4,3005
2209,1,1/7/2017,5,3005
2209,1,1/8/2017,6,3005
2209,1,1/9/2017,7,3005
2209,1,1/10/2017,8,3005
2209,1,1/11/2017,9,3005
2209,1,1/12/2017,10,3005
2209,1,1/1/2018,11,3005
2209,1,1/2/2018,12,3005
2209,1,1/3/2018,13,3005
2209,1,1/4/2018,14,3005
2220,8,1/6/2017,1,3768
2220,8,1/7/2017,2,3768
2220,8,1/8/2017,3,3768
2220,8,1/9/2017,4,3768
2220,8,1/10/2017,5,3768
2220,8,1/11/2017,6,3768
2220,8,1/12/2017,7,3768
2220,8,1/1/2018,8,3768
2220,8,1/2/2018,9,3768
2220,8,1/3/2018,10,3768
2220,8,1/4/2018,11,3768
2220,8,1/5/2018,12,3768
2221,2,1/7/2017,1,3119
2221,2,1/8/2017,2,3119
2221,2,1/9/2017,3,3119
2221,2,1/10/2017,4,3119
2221,2,1/11/2017,5,3119
2221,2,1/12/2017,6,3119
2221,2,1/1/2018,7,3119
2221,2,1/2/2018,8,3119
2221,2,1/3/2018,9,3119
2221,2,1/4/2018,10,3119
2221,2,1/5/2018,11,3119
2221,2,1/6/2018,12,3119
2221,2,1/7/2018,13,3119
2221,2,1/8/2018,14,3119
2221,2,1/9/2018,15,3119
2228,34,1/2/2017,1,4972
2228,34,1/3/2017,2,4972
2228,34,1/4/2017,3,4972
2228,34,1/5/2017,4,4972
2228,34,1/6/2017,5,4972
2228,34,1/7/2017,6,4972
2239,1,1/3/2017,1,3599
2239,1,1/4/2017,2,3599
2239,1,1/5/2017,3,3599
2239,1,1/6/2017,4,3599
2239,1,1/7/2017,5,3599
2239,1,1/8/2017,6,3599
2239,1,1/9/2017,7,3599
2239,1,1/10/2017,8,3599
2239,1,1/11/2017,9,3599
2239,1,1/12/2017,10,3599
2239,1,1/1/2018,11,3599
2239,1,1/2/2018,12,3599
2239,1,1/3/2018,13,3599
2240,370,1/1/2019,1,3517
2240,331,1/10/2018,1,2377
2240,387,1/5/2019,1,1862
2240,525,1/10/2019,1,17424
2240,331,1/11/2018,2,2377
2240,387,1/6/2019,2,1862
2240,525,1/11/2019,2,17424
2240,370,1/2/2019,2,3517
2240,370,1/3/2019,3,3517
2240,331,1/12/2018,3,2377
2240,387,1/7/2019,3,1862
2240,525,1/12/2019,3,17424
2240,331,1/1/2019,4,2377
2240,387,1/8/2019,4,1862
2240,370,1/4/2019,4,3517
2240,370,1/5/2019,5,3517
2240,331,1/2/2019,5,2377
2240,387,1/9/2019,5,1862
2240,331,1/3/2019,6,2377
2240,387,1/10/2019,6,1862
2240,370,1/6/2019,6,3517
2240,370,1/7/2019,7,3517
2240,331,1/4/2019,7,2377
2240,387,1/11/2019,7,1862
2240,370,1/8/2019,8,3517
2240,370,1/9/2019,9,3517
2240,370,1/10/2019,10,3517
2240,370,1/11/2019,11,3517
2240,370,1/12/2019,12,3517
2240,370,1/1/2020,13,3517
2240,370,1/2/2020,14,3517
2240,370,1/3/2020,15,3517
2242,308,1/11/2018,1,3123
2242,525,1/10/2019,1,10250
2242,525,1/11/2019,2,10250
2242,308,1/12/2018,2,3123
2242,308,1/1/2019,3,3123
2242,525,1/12/2019,3,10250
2242,308,1/2/2019,4,3123
2242,308,1/3/2019,5,3123
2246,34,1/2/2017,1,2355
2246,34,1/3/2017,2,2355
2246,34,1/4/2017,3,2355
2246,34,1/5/2017,4,2355
2246,34,1/6/2017,5,2355
2246,34,1/7/2017,6,2355
2246,34,1/8/2017,7,2355
2246,34,1/9/2017,8,2355
2246,34,1/10/2017,9,2355
2246,34,1/11/2017,10,2355
2246,34,1/12/2017,11,2355
2246,34,1/1/2018,12,2355
2246,34,1/2/2018,13,2355
2246,34,1/3/2018,14,2355
2247,1,1/3/2017,1,7798
2247,1,1/4/2017,2,7798
2247,1,1/5/2017,3,7798
2247,1,1/6/2017,4,7798
2247,1,1/7/2017,5,7798
2247,1,1/8/2017,6,7798
2279,31,1/1/2018,1,11696
2279,31,1/2/2018,2,11696
2279,31,1/3/2018,3,11696
2279,31,1/4/2018,4,11696
2280,5,1/1/2018,1,12858
2280,5,1/2/2018,2,12858
2280,5,1/3/2018,3,12858
2293,8,1/6/2017,1,5198
2293,8,1/7/2017,2,5198
2293,8,1/8/2017,3,5198
2293,8,1/9/2017,4,5198
2293,8,1/10/2017,5,5198
2293,8,1/11/2017,6,5198
2293,8,1/12/2017,7,5198
2293,8,1/1/2018,8,5198
2293,8,1/2/2018,9,5198
2294,1,1/3/2017,1,4253
2294,1,1/4/2017,2,4253
2294,1,1/5/2017,3,4253
2294,1,1/6/2017,4,4253
2294,1,1/7/2017,5,4253
2294,1,1/8/2017,6,4253
2294,1,1/9/2017,7,4253
2294,1,1/10/2017,8,4253
2294,1,1/11/2017,9,4253
2294,1,1/12/2017,10,4253
2294,1,1/1/2018,11,4253
2303,10,1/5/2017,1,3140
2303,10,1/6/2017,2,3140
2303,10,1/7/2017,3,3140
2303,10,1/8/2017,4,3140
2303,10,1/9/2017,5,3140
2303,10,1/10/2017,6,3140
2303,10,1/11/2017,7,3140
2304,189,1/6/2018,1,5050
2304,189,1/7/2018,2,5050
2304,189,1/8/2018,3,5050
2304,189,1/9/2018,4,5050
2304,189,1/10/2018,5,5050
2304,189,1/11/2018,6,5050
2304,189,1/12/2018,7,5050
2304,189,1/1/2019,8,5050
2304,189,1/2/2019,9,5050
2304,189,1/3/2019,10,5050
2304,189,1/4/2019,11,5050
2319,205,1/2/2017,1,2198
2319,205,1/3/2017,2,2198
2319,205,1/4/2017,3,2198
2319,205,1/5/2017,4,2198
2320,555,1/1/2020,1,4776
2320,555,1/2/2020,2,4776
2320,555,1/3/2020,3,4776
2320,555,1/4/2020,4,4776
2320,555,1/5/2020,5,4776
2333,189,1/6/2018,1,4058
2333,189,1/7/2018,2,4058
2333,189,1/8/2018,3,4058
2333,189,1/9/2018,4,4058
2333,189,1/10/2018,5,4058
2333,189,1/11/2018,6,4058
2333,189,1/12/2018,7,4058
2333,189,1/1/2019,8,4058
2333,189,1/2/2019,9,4058
45456465465,189,1/3/2019,10,4058
2333,189,1/4/2019,11,4058
2333,189,1/5/2019,12,4058
2333,189,1/6/2019,13,4058
2342,1,1/3/2017,1,8604
2342,1,1/4/2017,2,8604
2342,1,1/5/2017,3,8604
2342,1,1/6/2017,4,8604
2342,1,1/7/2017,5,8604
2344,31,1/1/2018,1,3119
2344,31,1/2/2018,2,3119
2344,31,1/3/2018,3,3119
2344,31,1/4/2018,4,3119
2344,31,1/5/2018,5,3119
2344,31,1/6/2018,6,3119
2344,31,1/7/2018,7,3119
2344,31,1/8/2018,8,3119
2344,31,1/9/2018,9,3119
2344,31,1/10/2018,10,3119
2344,31,1/11/2018,11,3119
2344,31,1/12/2018,12,3119
2344,31,1/1/2019,13,3119
2344,31,1/2/2019,14,3119
2344,31,1/3/2019,15,3119
2352,10,1/5/2017,1,5848
2352,10,1/6/2017,2,5848
2352,10,1/7/2017,3,5848
2352,10,1/8/2017,4,5848
2352,10,1/9/2017,5,5848
2352,10,1/10/2017,6,5848
2352,10,1/11/2017,7,5848
2352,10,1/12/2017,8,5848
2359,8,1/6/2017,1,5254
2359,72,1/9/2014,1,2167
2359,8,1/7/2017,2,5254
2359,72,1/10/2014,2,2167
2359,8,1/8/2017,3,5254
2359,72,1/11/2014,3,2167
2359,8,1/9/2017,4,5254
2359,72,1/12/2014,4,2167
2359,8,1/10/2017,5,5254
2359,72,1/1/2015,5,2167
2359,8,1/11/2017,6,5254
2359,72,1/2/2015,6,2167
2359,72,1/3/2015,7,2167
2359,72,1/4/2015,8,2167
2359,72,1/5/2015,9,2167
2359,72,1/6/2015,10,2167
2362,1,1/3/2017,1,2449
2362,1,1/4/2017,2,2449
2362,1,1/5/2017,3,2449
2362,1,1/6/2017,4,2449
2362,1,1/7/2017,5,2449
2362,1,1/8/2017,6,2449
2362,1,1/9/2017,7,2449
2362,1,1/10/2017,8,2449
2362,1,1/11/2017,9,2449
2362,1,1/12/2017,10,2449
2375,570,1/12/2019,1,17270
2375,570,1/1/2020,2,17270
2375,570,1/2/2020,3,17270
2376,8,1/6/2017,1,6459
2376,8,1/7/2017,2,6459
2376,8,1/8/2017,3,6459
2376,8,1/9/2017,4,6459
2376,8,1/10/2017,5,6459
2376,8,1/11/2017,6,6459
2376,8,1/12/2017,7,6459
2378,525,1/10/2019,1,5023
2378,109,1/3/2018,1,4592
2378,525,1/11/2019,2,5023
2378,109,1/4/2018,2,4592
2378,525,1/12/2019,3,5023
2378,109,1/5/2018,3,4592
2378,525,1/1/2020,4,5023
2378,109,1/6/2018,4,4592
2378,525,1/2/2020,5,5023
2378,525,1/3/2020,6,5023
2378,525,1/4/2020,7,5023
2378,525,1/5/2020,8,5023
2378,525,1/6/2020,9,5023
2378,525,1/7/2020,10,5023
2378,525,1/8/2020,11,5023
2378,525,1/9/2020,12,5023
2379,4,1/8/2017,1,10990
2379,4,1/9/2017,2,10990
2379,4,1/10/2017,3,10990
2389,530,1/8/2019,1,10732
2389,530,1/9/2019,2,10732
2389,530,1/10/2019,3,10732
2389,530,1/11/2019,4,10732
2399,102,1/10/2015,1,7274
2399,102,1/11/2015,2,7274
2399,102,1/12/2015,3,7274
2399,102,1/1/2016,4,7274
2399,102,1/2/2016,5,7274
2399,102,1/3/2016,6,7274
2400,65,1/4/2015,1,6489
2400,65,1/5/2015,2,6489
2400,65,1/6/2015,3,6489
2400,65,1/7/2015,4,6489
2400,65,1/8/2015,5,6489
2400,65,1/9/2015,6,6489
2405,564,1/12/2019,1,2989
2405,2,1/7/2017,1,3637
2405,2,1/8/2017,2,3637
2405,564,1/1/2020,2,2989
2405,564,1/2/2020,3,2989
2405,2,1/9/2017,3,3637
2405,564,1/3/2020,4,2989
2405,2,1/10/2017,4,3637
2405,2,1/11/2017,5,3637
2405,2,1/12/2017,6,3637
2405,2,1/1/2018,7,3637
2405,2,1/2/2018,8,3637
2405,2,1/3/2018,9,3637
2405,2,1/4/2018,10,3637
2405,2,1/5/2018,11,3637
2405,2,1/6/2018,12,3637
2411,6,1/10/2017,1,4976
2411,207,1/7/2017,1,2775
2411,6,1/11/2017,2,4976
2411,207,1/8/2017,2,2775
2411,6,1/12/2017,3,4976
2411,207,1/9/2017,3,2775
2411,6,1/1/2018,4,4976
2411,207,1/10/2017,4,2775
2411,6,1/2/2018,5,4976
2411,207,1/11/2017,5,2775
2411,6,1/3/2018,6,4976
2411,207,1/12/2017,6,2775
2411,6,1/4/2018,7,4976
2411,6,1/5/2018,8,4976
2411,6,1/6/2018,9,4976
2411,6,1/7/2018,10,4976
2411,6,1/8/2018,11,4976
2417,331,1/10/2018,1,4121
2417,331,1/11/2018,2,4121
2417,331,1/12/2018,3,4121
2417,331,1/1/2019,4,4121
2417,331,1/2/2019,5,4121
2417,331,1/3/2019,6,4121
2417,331,1/4/2019,7,4121
2417,331,1/5/2019,8,4121
2420,207,1/7/2017,1,4827
2420,207,1/8/2017,2,4827
2420,207,1/9/2017,3,4827
2420,207,1/10/2017,4,4827
2420,207,1/11/2017,5,4827
2428,3,1/12/2017,1,11696
2428,3,1/1/2018,2,11696
2428,3,1/2/2018,3,11696
2428,3,1/3/2018,4,11696
2436,6,1/10/2017,1,3342
2436,6,1/11/2017,2,3342
2436,6,1/12/2017,3,3342
2436,6,1/1/2018,4,3342
2436,6,1/2/2018,5,3342
2436,6,1/3/2018,6,3342
2436,6,1/4/2018,7,3342
2436,6,1/5/2018,8,3342
2436,6,1/6/2018,9,3342
2436,6,1/7/2018,10,3342
2436,6,1/8/2018,11,3342
2436,6,1/9/2018,12,3342
2436,6,1/10/2018,13,3342
2436,6,1/11/2018,14,3342
2439,34,1/2/2017,1,1178
2439,34,1/3/2017,2,1178
2439,34,1/4/2017,3,1178
2439,34,1/5/2017,4,1178
2447,6,1/10/2017,1,3119
2447,6,1/11/2017,2,3119
2447,6,1/12/2017,3,3119
2447,6,1/1/2018,4,3119
2447,6,1/2/2018,5,3119
2447,6,1/3/2018,6,3119
2447,6,1/4/2018,7,3119
2447,6,1/5/2018,8,3119
2447,6,1/6/2018,9,3119
2447,6,1/7/2018,10,3119
2447,6,1/8/2018,11,3119
2447,6,1/9/2018,12,3119
2447,6,1/10/2018,13,3119
2447,6,1/11/2018,14,3119
2447,6,1/12/2018,15,3119
2459,71,1/10/2014,1,2441
2459,71,1/11/2014,2,2441
2459,71,1/12/2014,3,2441
2459,71,1/1/2015,4,2441
2459,71,1/2/2015,5,2441
2459,71,1/3/2015,6,2441
2459,71,1/4/2015,7,2441
2459,71,1/5/2015,8,2441
2459,71,1/6/2015,9,2441
2459,71,1/7/2015,10,2441
2459,71,1/8/2015,11,2441
2470,4,1/8/2017,1,2355
2470,4,1/9/2017,2,2355
2470,4,1/10/2017,3,2355
2470,4,1/11/2017,4,2355
2470,4,1/12/2017,5,2355
2470,4,1/1/2018,6,2355
2470,4,1/2/2018,7,2355
2470,4,1/3/2018,8,2355
2470,4,1/4/2018,9,2355
2470,4,1/5/2018,10,2355
2470,4,1/6/2018,11,2355
2470,4,1/7/2018,12,2355
2470,4,1/8/2018,13,2355
2470,4,1/9/2018,14,2355
2471,2,1/7/2017,1,3910
2471,2,1/8/2017,2,3910
2471,2,1/9/2017,3,3910
2471,2,1/10/2017,4,3910
2471,2,1/11/2017,5,3910
2471,2,1/12/2017,6,3910
2471,2,1/1/2018,7,3910
2471,2,1/2/2018,8,3910
2471,2,1/3/2018,9,3910
2471,2,1/4/2018,10,3910
2471,2,1/5/2018,11,3910
2471,2,1/6/2018,12,3910
2471,2,1/7/2018,13,3910
2471,2,1/8/2018,14,3910
2505,10,1/5/2017,1,3509
2505,10,1/6/2017,2,3509
2505,10,1/7/2017,3,3509
2505,10,1/8/2017,4,3509
2505,10,1/9/2017,5,3509
2505,10,1/10/2017,6,3509
2505,10,1/11/2017,7,3509
2505,10,1/12/2017,8,3509
2505,10,1/1/2018,9,3509
2505,10,1/2/2018,10,3509
2505,10,1/3/2018,11,3509
2505,10,1/4/2018,12,3509
2506,309,1/11/2018,1,3306
2506,309,1/12/2018,2,3306
2506,309,1/1/2019,3,3306
2506,309,1/2/2019,4,3306
2506,309,1/3/2019,5,3306
2508,122,1/3/2018,1,5198
2508,122,1/4/2018,2,5198
2508,122,1/5/2018,3,5198
2508,122,1/6/2018,4,5198
2508,122,1/7/2018,5,5198
2508,122,1/8/2018,6,5198
2508,122,1/9/2018,7,5198
2508,122,1/10/2018,8,5198
2508,122,1/11/2018,9,5198
2527,2,1/7/2017,1,5456
2527,2,1/8/2017,2,5456
2527,2,1/9/2017,3,5456
2527,2,1/10/2017,4,5456
2527,2,1/11/2017,5,5456
2527,2,1/12/2017,6,5456
2527,2,1/1/2018,7,5456
2527,2,1/2/2018,8,5456
2540,78,1/3/2014,1,1950
2540,78,1/4/2014,2,1950
2540,78,1/5/2014,3,1950
2540,78,1/6/2014,4,1950
2540,78,1/7/2014,5,1950
2540,78,1/8/2014,6,1950
2540,78,1/9/2014,7,1950
2540,78,1/10/2014,8,1950
2540,78,1/11/2014,9,1950
2540,78,1/12/2014,10,1950
2540,78,1/1/2015,11,1950
2540,78,1/2/2015,12,1950
2540,78,1/3/2015,13,1950
2546,2,1/7/2017,1,11696
2546,2,1/8/2017,2,11696
2546,2,1/9/2017,3,11696
2546,2,1/10/2017,4,11696
2561,2,1/7/2017,1,4679
2561,2,1/8/2017,2,4679
2561,2,1/9/2017,3,4679
2561,2,1/10/2017,4,4679
2561,2,1/11/2017,5,4679
2561,2,1/12/2017,6,4679
2561,2,1/1/2018,7,4679
2561,2,1/2/2018,8,4679
2561,2,1/3/2018,9,4679
2561,2,1/4/2018,10,4679
2565,414,1/2/2019,1,4710
2565,414,1/3/2019,2,4710
2565,414,1/4/2019,3,4710
2565,414,1/5/2019,4,4710
2565,414,1/6/2019,5,4710
2565,414,1/7/2019,6,4710
2565,414,1/8/2019,7,4710
2566,6,1/10/2017,1,1587
2566,6,1/11/2017,2,1587
2566,6,1/12/2017,3,1587
2566,6,1/1/2018,4,1587
2566,6,1/2/2018,5,1587
2566,6,1/3/2018,6,1587
2566,6,1/4/2018,7,1587
2566,6,1/5/2018,8,1587
2566,6,1/6/2018,9,1587
2566,6,1/7/2018,10,1587
2566,6,1/8/2018,11,1587
2566,6,1/9/2018,12,1587
2566,6,1/10/2018,13,1587
2571,2,1/7/2017,1,3899
2571,2,1/8/2017,2,3899
2571,2,1/9/2017,3,3899
2571,2,1/10/2017,4,3899
2571,2,1/11/2017,5,3899
2571,2,1/12/2017,6,3899
2571,2,1/1/2018,7,3899
2571,2,1/2/2018,8,3899
2571,2,1/3/2018,9,3899
2571,2,1/4/2018,10,3899
2571,2,1/5/2018,11,3899
2571,2,1/6/2018,12,3899
2574,6,1/10/2017,1,3118
2574,6,1/11/2017,2,3118
2574,6,1/12/2017,3,3118
2574,6,1/1/2018,4,3118
2574,6,1/2/2018,5,3118
2574,6,1/3/2018,6,3118
2574,6,1/4/2018,7,3118
2574,6,1/5/2018,8,3118
2574,6,1/6/2018,9,3118
2574,6,1/7/2018,10,3118
2574,6,1/8/2018,11,3118
2574,6,1/9/2018,12,3118
2574,6,1/10/2018,13,3118
2574,6,1/11/2018,14,3118
2577,10,1/5/2017,1,4501
2577,10,1/6/2017,2,4501
2577,10,1/7/2017,3,4501
2577,10,1/8/2017,4,4501
2577,10,1/9/2017,5,4501
2577,10,1/10/2017,6,4501
2577,10,1/11/2017,7,4501
2577,10,1/12/2017,8,4501
2577,10,1/1/2018,9,4501
2582,343,1/11/2018,1,12482
2582,343,1/12/2018,2,12482
2582,343,1/1/2019,3,12482
2582,343,1/2/2019,4,12482
2588,10,1/5/2017,1,8415
2588,30,1/11/2017,1,3237
2588,10,1/6/2017,2,8415
2588,30,1/12/2017,2,3237
2588,10,1/7/2017,3,8415
2588,30,1/1/2018,3,3237
2588,10,1/8/2017,4,8415
2588,30,1/2/2018,4,3237
2588,10,1/9/2017,5,8415
2588,30,1/3/2018,5,3237
2588,30,1/4/2018,6,3237
2588,30,1/5/2018,7,3237
2588,30,1/6/2018,8,3237
2588,30,1/7/2018,9,3237
2588,30,1/8/2018,10,3237
2588,30,1/9/2018,11,3237
2588,30,1/10/2018,12,3237
2588,30,1/11/2018,13,3237
2591,528,1/8/2019,1,7132
2591,528,1/9/2019,2,7132
2591,528,1/10/2019,3,7132
2591,528,1/11/2019,4,7132
2591,528,1/12/2019,5,7132
2591,528,1/1/2020,6,7132
2591,528,1/2/2020,7,7132
2592,207,1/7/2017,1,2195
2592,207,1/8/2017,2,2195
2592,207,1/9/2017,3,2195
2592,207,1/10/2017,4,2195
2592,207,1/11/2017,5,2195
2592,207,1/12/2017,6,2195
2592,207,1/1/2018,7,2195
2592,207,1/2/2018,8,2195
2592,207,1/3/2018,9,2195
2592,207,1/4/2018,10,2195
2592,207,1/5/2018,11,2195
2597,30,1/11/2017,1,4365
2597,30,1/12/2017,2,4365
2597,30,1/1/2018,3,4365
2597,30,1/2/2018,4,4365
2597,30,1/3/2018,5,4365
2597,30,1/4/2018,6,4365
2597,30,1/5/2018,7,4365
2597,30,1/6/2018,8,4365
2597,30,1/7/2018,9,4365
2597,30,1/8/2018,10,4365
2600,328,1/8/2018,1,4409
2600,328,1/9/2018,2,4409
2600,328,1/10/2018,3,4409
2600,328,1/11/2018,4,4409
2600,328,1/12/2018,5,4409
2600,328,1/1/2019,6,4409
2600,328,1/2/2019,7,4409
2600,328,1/3/2019,8,4409
2600,328,1/4/2019,9,4409
2600,328,1/5/2019,10,4409
2600,328,1/6/2019,11,4409
2600,328,1/7/2019,12,4409
2600,328,1/8/2019,13,4409
2600,328,1/9/2019,14,4409
2601,390,1/1/2019,1,6123
2601,390,1/2/2019,2,6123
2601,390,1/3/2019,3,6123
2601,390,1/4/2019,4,6123
2601,390,1/5/2019,5,6123
2601,390,1/6/2019,6,6123
2601,390,1/7/2019,7,6123
2601,390,1/8/2019,8,6123
2601,390,1/9/2019,9,6123
2601,390,1/10/2019,10,6123
2602,8,1/6/2017,1,6684
2602,8,1/7/2017,2,6684
2602,8,1/8/2017,3,6684
2602,8,1/9/2017,4,6684
2602,8,1/10/2017,5,6684
2602,8,1/11/2017,6,6684
2602,8,1/12/2017,7,6684
2604,428,1/3/2019,1,4653
2604,428,1/4/2019,2,4653
2604,428,1/5/2019,3,4653
2604,428,1/6/2019,4,4653
2604,428,1/7/2019,5,4653
2604,428,1/8/2019,6,4653
2604,428,1/9/2019,7,4653
2604,428,1/10/2019,8,4653
2604,428,1/11/2019,9,4653
2604,428,1/12/2019,10,4653
2604,428,1/1/2020,11,4653
2606,8,1/6/2017,1,1727
2606,8,1/7/2017,2,1727
2606,8,1/8/2017,3,1727
2606,8,1/9/2017,4,1727
2608,4,1/8/2017,1,2997
2608,4,1/9/2017,2,2997
2608,4,1/10/2017,3,2997
2608,4,1/11/2017,4,2997
2608,4,1/12/2017,5,2997
2608,4,1/1/2018,6,2997
